       1      591.412   2.77500D-08
       2      584.334   0.276250
       3      537.030   0.0734600
       4      522.213   0.0298730
       5      515.617   0.0150450
       6      512.099   0.00863060
       7      509.998   0.00540730
       8      508.643   0.00361080
       9      507.718   0.00253040
      10      507.058   0.00184200

